Image_ID,Title,Director,Cast,Year,Genre,Synopsis,image_url
tt6407734,Tadanto,Arindam Sil,"Abir Chatterjee, Ritwick Chakraborty, Sohini Sarkar, Rajatabha Dutta",2016,Thriller, Nisha's father Kashinath becomes aware of Nisha's love affair with Abhinandan and arrange Nisha's marriage with Dr. Dinesh Chowdhury . But Nisha soon discovers Dinesh's affair with Mona . ...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BZTU4ZjcwM2YtY2JkNi00MzcwLWE1ODItZTM0ZmE2Mjg1NTIxL2ltYWdlXkEyXkFqcGdeQXVyNjQyOTk4NDg@._V1_UY98_CR67,0,67,98_AL_.jpg"
tt6396296,Byomkesh Pawrbo,Manas Mukul Pal,"Samiul Alam, Shakuntala Barua, Sanjay Biswas, Senha Biswas",2016,"Mystery, Thriller"," Byomkesh Bakshi, a detective, is hired to find the arms left by the American soldiers after World War II. However, his search makes him discover a bigger conspiracy which he must anyhow solve.","https://m.media-amazon.com/images/M/MV5BODcwNzJlMzMtNmYwYy00OTJkLTk5M2EtMDI2YmQ2ZmI1ZGYzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkyMjY1NzI@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6384376,Colours of Innocence,Kaushik Ganguly,"Chiranjit, Dev, Subhasree Ganguly, Rudranil Ghosh",2016,Drama, 10-year-old Gopal's carefree childhood is disrupted when his father meets with an accident. It becomes difficult for his mother to feed him and his little brother Chottu. Gopal starts ...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BZTM1MDU5MjItNGE3Yy00YThkLWI5ZjMtMmY5ZGRlODM2Yjg1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjY1ODk5ODA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6376792,Dhumketu,Sandip Ray,"Bhaskar Banerjee, Paran Banerjee, Bratya Basu, Saheb Bhattacharjee",2016,Drama," Megh is a married person, who works as manager of a tea estate in North Sikkim. In a certain crisis he became jobless and struggles to make ends problems of his life because there are not ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMzJkYzRhNWQtM2I3Mi00YWVhLWE4MDktNGYwMzdlMWE3NWE5XkEyXkFqcGdeQXVyNzg5NTU2MzQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6376380,Double Feluda,Arup Kumar De,"Biswarup Biswas, Debshankar Haldar, Kharaj Mukherjee, Rituparna Sengupta",2016,"Crime, Drama, Mystery", The iconic Bengali detective launches two separate investigations.,"https://m.media-amazon.com/images/M/MV5BY2U5NDE3MDMtZWViMC00NWQxLThjNWQtMDhmNzE5ZjhmNzU4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk3OTE5Njc@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6350838,Aguner Pakhi,Aniket Chattopadhyay,"Chiranjit, Sujan Mukherjee, Locket Chatterjee, Kaushik Ganguly",2016,Drama," A professor (Debshankar) gets embroiled in a fire accident case, when he decides to take a burnt victim to the hospital where she dies. A TV journalist (Rituparna) reports the entire incident.","https://m.media-amazon.com/images/M/MV5BZmVlZWU3YTEtNDk5Yi00OTA1LWE2MTMtYWE5ODM3MDRmODM4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk3OTE5Njc@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt6330220,Kiriti Roy,Yasir Arafath JeWel,"Prosun Azad, Kalyan Corraya, Shamsu Doha, Adnan Faruque Hillol",2016,Thriller," The story revolves around five friends -Sunil, Brajesh, Ranjan, Suhash and Avijit -who are all attracted to their common friend, Basobi. Basobi seems to be close to Ranjan. Then, she ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BYTI1YWZkMjktMjdmMC00ZWEwLWIxZjgtZjFiNTYyZDUyOTBlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTQyNjk3Mjg@._V1_UY98_CR2,0,67,98_AL_.jpg"
tt6268334,Mukhosh Manush,Rajiv Kumar,"Jammy Banerjee, Kaushik Banerjee, Victor Banerjee, Tulika Basu",2016,Crime," A true story of a woman, where Nil (Nawnsheen) seven month pregnant faces difficulties by the presence of her X boyfriend (Hillol). Movie shows all the tortures of a female character that can be happened by cybercrime to any of us.","https://m.media-amazon.com/images/M/MV5BZTQwMWU0MDYtMmZmNy00ZWZmLTg3YWMtNjQwYWE5YTc0MmUwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk3NTc4MzA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6246362,Love Express,Abdullah Mohammad Saad,"Mostafa Monwar, Tasnova Tamanna, Tanvir Ahmed Chowdhury, Mir Mosharrof Hossen",2016,Romance," In a family that's equal parts strict and strange, a young man is allowed to make up to a hundred mistakes. Once he reaches that magic number, he will be disowned. The story begins when he is on the verge of making his hundredth mistake.","https://m.media-amazon.com/images/M/MV5BODQ3YjhmMTktYWIwZC00YjE0LWI0YTItNGExYjk3NDI4OTE3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6190356,Live from Dhaka,Rajiv Kumar,"Sayantika Banerjee, Nitya Ganguly, Nusrat Jahan, Tori Lao-Lee",2016,Drama," In a series of vignettes, a partially handicapped man lives his days in anguish as he tries to find a way to leave Dhaka.","https://m.media-amazon.com/images/M/MV5BM2Y1M2YzMGEtMzEwZC00OThmLWEwNzMtZjEyYmM4ZGM3NzIxXkEyXkFqcGdeQXVyNDY2NDMxNDY@._V1_UY98_CR2,0,67,98_AL_.jpg"
tt6164378,Power,Sayantika Banerjee,"Dipanjan Basak, Sabyasachi Chakrabarty, Biswajit Chakraborty",2016,Action, Being a policeman's doppelganger is a mixed blessing in this action-packed caper.,"https://m.media-amazon.com/images/M/MV5BZWJlMGRkYzUtZDIwYy00MWEwLWE0MmYtN2NmZjEzOGNjOTM4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6163150,Power,Arindam Sil,"Jaya Ahsan, Riya Banik, Anirban Bhattacharya, Gaurav Chakrabarty",2016,Action," The doppleganger of a well known policeman (coppleganger?) is whirled into an exciting chase, much to his delight.","https://m.media-amazon.com/images/M/MV5BNjkzMzlhZjktZmIzMy00MjkxLTg1NTgtZjQ4MThmOTk5ZWIyXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt6158988,Eagoler Chokh,Kamaleswar Mukherjee,"Rahul Banerjee, Ranodeep Bose, Ushasie Chakraborty, Prasenjit Chatterjee",2016,Thriller, A detective seeks the truth about the murder of a young woman.,"https://m.media-amazon.com/images/M/MV5BMjI5NTIxMzkyMF5BMl5BanBnXkFtZTgwODkyMzg1MDI@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt6158872,Khawto,Anjan Dutt,"Jisshu Sengupta, Saswata Chatterjee, Ushasie Chakraborty, Santilal Mukherjee",2016,Thriller," A young couple meet a mysterious man who, in the course of conversation, covers Japanese cuisine, Bengali literature, and his own checkered past.","https://m.media-amazon.com/images/M/MV5BMzBiMzI1ZDktYzAwYi00ZjJkLTg1ZDMtYmMxYjQ4NzQ1MGQzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6139026,Byomkesh O Chiriakhana,Sujan Mukherjee,"Kanchan Mullick, Koneenica Banerjee, Biswanath Basu, Kharaj Mukherjee",2016,Thriller," The story revolves around a retired judge, Mr. Sen, living in a farmhouse on the outskirts of the city. The people who stay in the colony are a handful of social outcasts. One day, the ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BYzdjM2NmNWYtYjg2Yy00NDBkLTkyNzMtNmYwZTcyMzM2NzIwXkEyXkFqcGdeQXVyNTQyNjk3Mjg@._V1_UY98_CR13,0,67,98_AL_.jpg"
tt6134214,Chocolate,Raju Chowdhury,"Shakib Khan, Shabnam Bubly, Misha Sawdagor, Tithi Kabir",2016,"Comedy, Thriller"," It a ROM-COM Thriller movie. With a twist in the end. The story Chocolate revolves around the life of a COP, a CONMAN and their life threatening chase for their common targets - THE RING, A...                See full summary » ","https://m.media-amazon.com/images/M/MV5BYWZkMGJkZGQtODg5Yy00NDI5LTkzNDYtN2M0NzVjOTg2NDVlXkEyXkFqcGdeQXVyNDgzMTUwMjg@._V1_UY98_CR44,0,67,98_AL_.jpg"
tt6117124,Shooter,Saurav Palodhi,"Mir Afsar Ali, Anirban Bhattacharya, Gaurav Chakrabarty, Ritabhari Chakraborty",2016,Action, It's a story of a little boy who becomes a gangster. He fell in love with a girl after saving her from committing suicide. But a rival gang leader tries to destroy his life and the people he cares about. So now he is seeking revenge.,"https://m.media-amazon.com/images/M/MV5BOWYxNzEzODctNDBmMi00MjM5LWJiYjQtZjRiZWY2NGNjMmY4XkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6069520,Colkatay Columbus,Birsa Dasgupta,"Bratya Basu, Mimi Chakraborty, Saurav Das, Yash Dasgupta",2016,"Comedy, Drama, Fantasy"," When Christopher Columbus mysteriously appears in modern-day Kolkata, India, two struggling young men look to him for advice on achieving success.","https://m.media-amazon.com/images/M/MV5BODMyMTU1NDUtNjJmYS00NWVkLWFmYTUtNDk0NTYzY2RjZjY5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6023800,Gangster,Subhrajit Mitra,Subhrajit Mitra,2016,Romance," Gangster is an Indian (Bengali) film of romance thriller genre directed by Birsa Dasgupta with Yash Dasgupta and Mimi Chakraborty in the lead. A tale of love, passion, heartbreaks and ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BNjVlNmZhNGQtNWI3Ny00NmRhLThiNDAtY2FkYWYxYTE0ZWVlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5994462,Chorabali.... the game of hunting,Nehal Dutta,"Wajed Ali Sumon, Falguni Rahman Jolly, Om, Subrata Barua, Rajatabha Dutta",2016,"Crime, Thriller",NA,"https://m.media-amazon.com/images/M/MV5BN2QwZDExNGMtNDYzOS00ZGY3LWE4YzctZWIyMzg4ZjA3YWU5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDgxNzE0NTk@._V1_UY98_CR53,0,67,98_AL_.jpg"
tt5988222,Angaar,Anjan Dutt,"Souptic Chakraborty, Saswata Chatterjee, Parambrata Chattopadhyay, Gargi Roy Chowdhury",2016,"Action, Drama, Romance",NA,"https://m.media-amazon.com/images/M/MV5BMDdkODkwMzAtZmJiYS00YjRiLWI5NWEtMTUyYTEwNTgyMjc5XkEyXkFqcGdeQXVyNTU3MzU4MDM@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt5988204,Hemanta,Samik Roy Choudhury,"Moulika Sajwal, Samik Roy Choudhury, Baishali Bagchi, Lopamudra Banerjee",2016,Drama," Hemanta, a student of filmmaking in New York, returns to Kolkata before his mother is going to marry his uncle after his father's suicide. He receives a series of untraceable texts in ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BZmViOGU2ZmYtZGJmYS00NzM2LTllMGQtNDI1ZGZhYWE3Yzg3XkEyXkFqcGdeQXVyNjExMjE1NDA@._V1_UY98_CR53,0,67,98_AL_.jpg"
tt5969772,Dmajor,Sumon,"Pori Moni, Ziaul Roshan, Amit Hasan, Ashish Vidyarthi",2016,Drama," Diya, a girl from the suburbs(Jhargram) was sent to Kolkata (Calcutta) by her parents to acquire a Bachelor degree on Bengali Language. But deep inside she had a desire to learn guitars ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BM2U4ZjA5NzItMmZkYy00ZDc0LTg5MDEtYWY3MjcxMDJhYzAyXkEyXkFqcGdeQXVyNjc5OTk5NDE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5928556,Rokto,Sudipto Sarkar,"Tina Chandorkar, Nader Chowdhury, Supriyo Dutta, Subhasree Ganguly",2016,Action, It is loosely based on The Long Kiss Goodnight starring Geena Davis.,"https://m.media-amazon.com/images/M/MV5BYTNkOWFmYzYtNjJhZC00ZDZkLTlhNmYtZWUxNjRiM2RmYzJlXkEyXkFqcGdeQXVyNDg0Nzg2MTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5928448,Prem Ki Bujhini,Jakir Hossain Raju,"Arifin Shuvo, Falguni Rahman Jolly, Supriyo Dutta, Nader Chowdhury",2016,Romance, A pair of college classmates try to out-rank each other in school. A remake of the 2011 Telugu film '100% Love'.,"https://m.media-amazon.com/images/M/MV5BYzUzMTZjZjktNjkwZS00ZmJmLThjNWUtZTExZjBjMDc4MGM2XkEyXkFqcGdeQXVyMDkwNTkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5925180,Niyoti,Konkona Sen Sharma,"Kalki Koechlin, Vikrant Massey, Gulshan Devaiah, Ranvir Shorey",2016,"Drama, Romance", A tragic story of two hearts those apart due to an accident.,"https://m.media-amazon.com/images/M/MV5BNTg4ODRmMjItOTc4ZC00MWE4LWExMDUtNTliZTZmZjQ0YmJhXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5918074,A Death in the Gunj,Amitabha Pathak,"Madhabi Mukherjee, Dipankar Dey, Biplab Chatterjee, Rajatabha Dutta",2016,"Drama, Thriller", Life for a shy young Indian student slowly falls to pieces during a family road trip.,"https://m.media-amazon.com/images/M/MV5BNDEzMTkwM2QtNmM3Mi00MTM4LTlkZWEtNGY3YTAzNDEwNzA0XkEyXkFqcGdeQXVyNjgzMDI1MTQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt5911504,Banchha Elo Phire,Shamim Ahamed Roni,"Shakib Khan, Shabnam Bubly, Arafat Hassan Sohan, Chikon Ali",2016,Comedy," The film follows Bancharam, an old man who is at risk of losing his land to developers who want to build a national highway. His grandson, Guneswar, is all for selling the land, despite his...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMjVhZTk1NzAtMTY0Yy00OGFiLTg1ZTEtNGZhZDg1N2I5YTk2XkEyXkFqcGdeQXVyNjgxMTQwNTE@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt5908314,Bossgiri,Agnidev Chatterjee,"Mahima Chaudhry, Sudip Chatterjee, Riya Sen, Mumtaz Sorcar",2016,"Action, Comedy, Thriller", This is a story of a strong man who was looking forward to earn a decent living in a crazy city. But unfortunately some events forces him to turn into a powerful don of the very city.,"https://m.media-amazon.com/images/M/MV5BMTg5YmY0NTgtYjVkNi00Y2ExLWE3NzAtZDE0MmUxZTEzYzViXkEyXkFqcGdeQXVyMjQwODkxNzg@._V1_UY98_CR5,0,67,98_AL_.jpg"
tt5872506,Dark Chocolate,Sumon Dhar,"Aparna Ghose, Majnun Mijan, A.K. Azad, Nauha Munir Dihan",2016,"Crime, Thriller"," Inspired by a true event, the discovery of a charred corpse in the woods leads to a high-profile murder investigation.","https://m.media-amazon.com/images/M/MV5BMDhhNjgxNmItNzE0ZS00YzEzLWJiYWEtYmRlNGI4YjQ4NzlkXkEyXkFqcGdeQXVyNjg2NDM2NTA@._V1_UY98_CR15,0,67,98_AL_.jpg"
tt5836826,Darpan Bishorjon,Mrinal Sen,"Soumitra Chatterjee, Sabitri Chatterjee, Satya Bannerjee, Jahar Roy",2016,Drama,NA,"https://m.media-amazon.com/images/M/MV5BYjNjMTBjMDktZTYzMC00YTEwLThkNDktZjZhN2I5ZTZmZDNhXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UY98_CR53,0,67,98_AL_.jpg"
tt0057935,Charulata,Satyajit Ray,"Soumitra Chatterjee, Madhabi Mukherjee, Shailen Mukherjee, Shyamal Ghoshal",1964,"Drama, Romance"," The lonely wife of a newspaper editor falls in love with her visiting cousin-in-law, who shares her love for literature.","https://m.media-amazon.com/images/M/MV5BNzE1NjhiMDktOWE1ZS00YmQ3LWFjM2UtMDYzZjEyZWZkZWZjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4959504,Dharapat,Salahuddin,"Farid Ali, Amjad Hossain, Monjur Hossain, Syed Hasan Imam",1963,"Drama, Family",NA,"https://m.media-amazon.com/images/M/MV5BZDc3MThlMzctMzAyZi00NDRmLWIzZDctOThjMTA5ODU5NTNhXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt3918808,Deya Neya,Sunil Bannerjee,"Uttam Kumar, Tanuja, Ratan Banerjee, Sudhir Basu",1963,Drama, The son of a wealthy industrialist aspires to be a singer against the wishes of his father.,"https://m.media-amazon.com/images/M/MV5BZTBiYmNkZDYtNjcyZi00MTcyLTk2NWYtYzNhODMzZjRiZGJhXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt2609170,Bhranti Bilas,Manu Sen,"Uttam Kumar, Bhanu Bannerjee, Bidhayak Bhattacharya, Sabita Bose",1963,Comedy, A funny conflict in between two pairs of twin brothers- two identical masters and two identical servants.,"https://m.media-amazon.com/images/M/MV5BMDBlY2IwYzAtZWJiZS00MTNkLWE0ZmMtZDM2NzkwMDE5OGVhXkEyXkFqcGdeQXVyNTA4NjMyNjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt1582503,Hasi Shudhu Hasi Noy,Santosh Guha Roy,"Biswajeet Chatterjee, Kalyani Adhikari, Bishtu Banerjee, Bhanu Bannerjee",1963,Drama,NA,"https://m.media-amazon.com/images/M/MV5BZmM5MmRhZDItZmIzNS00YzlmLWEzZmEtN2YxODljMzFjNjgxXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR4,0,67,98_AL_.jpg"
tt0945496,Kancher Deyal,Zahir Raihan,"Khan Ataur Rahman, Sumita Devi, Anwar Hossain, Purnima Sen",1963,Drama," Helpless orphan girl living in uncle's house, often is mistreated. Suddenly with a little fortune, fate changes but it doesn't last long. She has to break the dogma and get out of the glass walls.","https://m.media-amazon.com/images/M/MV5BZDhlZTVmYjgtZDY2ZC00NjYzLTg0NjktNjY5ZTI4MWVhYzliXkEyXkFqcGdeQXVyNTA3OTQ0Mjc@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt0429768,Chhaya Surya,Partha Pratim Chowdhury,"Bhanu Bannerjee, Haridas Chatterjee, Mita Chatterjee, Molina Devi",1963,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt0363996,Sesh Anka,Haridas Bhattacharya,"Uttam Kumar, Sharmila Tagore, Bikash Roy, Sabitri Chatterjee",1963,"Crime, Drama", A widower is about to marry a woman when another woman enters the scene claiming to be his first-wife.,"https://m.media-amazon.com/images/M/MV5BYTU1NDQ5YTQtNzkzOS00M2RmLWFmNzItNzYyODY4NmE0MWEyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTI2MzQzNTc@._V1_UY98_CR2,0,67,98_AL_.jpg"
tt0324391,Uttar Falguni,Asit Sen,"Ajit Banerjee, Kalipada Chakraborty, Chhayadevi, Bhuban Chowdhury",1963,Drama," A story of love and sacrifice of a mother who did everything to protect her child ,even from her husband.","https://m.media-amazon.com/images/M/MV5BMGQzZjg4MzEtMGNmOS00MzY5LTk3MjMtYjcxZThjMjM2MTlmXkEyXkFqcGdeQXVyMTk3NTc0MTk@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt0323414,Nirjan Saikate,Tapan Sinha,"Anil Chatterjee, Sharmila Tagore, Chhayadevi, Ruma Guha Thakurta",1963,Drama," On his way to Puri by train,the Writer gets acquainted with a group of 4 Bengali widows accompanying with their niece.","https://m.media-amazon.com/images/M/MV5BNDg0NWZkZTQtYWU1MS00NzQ0LWJkOTItZTRhMTIzMGQ3NGU2XkEyXkFqcGdeQXVyNjc3NjQ2NzY@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt0237537,Palatak,Tarun Majumdar,"Dilip Mukherjee, Sachin Mukherjee, Anup Kumar, Sandhya Roy, Anubha Gupta, Ruma Guha Thakurta",1963,Drama, A wealthy man is struck by wanderlust that always takes him to new places where he mingles with the lives of different people.,"https://m.media-amazon.com/images/M/MV5BMTM1YTFhOGEtMmFlYi00YWY0LTk5ZTMtY2EyODg0MTExZWQyXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt0232563,Saat Pake Bandha,Ajoy Kar,"Gouri Banerjee, Panchanan Bhattacharya, Ira Chakraborty, Madhuri Chakraborty",1963,"Drama, Romance"," A young girl, Archana, falls in love with Sukhendu, an educated young man. Her father gladly accepts Sukhendu as his son-in-law. But Sukhendu's income and nature come in way of this marriage.","https://m.media-amazon.com/images/M/MV5BZDVjYTE0YWEtYWZjZC00M2E0LTg4MmYtNWE4MGM0MzUyOTUzXkEyXkFqcGdeQXVyMTk3NTc0MTk@._V1_UY98_CR30,0,67,98_AL_.jpg"
tt0231233,Barnali,Ajoy Kar,"Soumitra Chatterjee, Sharmila Tagore, Kamal Mitra, N. Viswanathan",1963,Drama," A man mistakenly invites a family, whose girl was (and is still) betrothed to the groom. It was he who set up the cousin's alliance, would the girl forgive him, whom he had fallen in love? How to prevent her from attending the marriage?","https://m.media-amazon.com/images/M/MV5BNDljMzBlZDQtOWUwMi00MDBlLTk0YTctMWU3ZmM4Njg1NjBhXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR0,0,67,98_AL_.jpg"
tt0215225,Surya Sikha,Salil Dutta,"Asitbaran, Gangapada Basu, Panchanan Bhattacharya, Chhabi Biswas",1963,"Drama, Romance"," Dr. Dipta Roy was a successful doctor, extremely committed to his duty. After completing his FRCS from London, Dipta takes up the responsibility to run a hospital in the suburbs. He brings ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BOTdhMzlkMmEtMDVjNi00ODg4LTliMGMtMGQyM2I2NTk3YjAwXkEyXkFqcGdeQXVyNTYzMjcxNjI@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt0153476,Uttarayan,Agradoot,"Sabitri Chatterjee, Supriya Choudhury, Asha Devi, Nibhanani Devi",1963,Drama," Pranbir goes to war and finds his double,named Rateswar, who eventually dies in combat. Pranbir goes to Rateswar's house to tell his family about his death but the family mistakes Pranbir for Rateswar.","https://m.media-amazon.com/images/M/MV5BNGY1NDBiMTQtN2U4OS00NGJkLTkxODAtZWUzNDM1OTM0YTA5XkEyXkFqcGdeQXVyNTA4NjMyNjE@._V1_UY98_CR2,0,67,98_AL_.jpg"
tt0151765,Nisithe,Agragami,"Uttam Kumar, Supriya Choudhury, Radhamohan Bhattacharya, Nandita Bose",1963,Drama,NA,"https://m.media-amazon.com/images/M/MV5BMjc2M2U0OWMtMjdjMi00MjRkLThkNDAtZGU3NTJkMzA1OGI3XkEyXkFqcGdeQXVyNTA4NjMyNjE@._V1_UY98_CR2,0,67,98_AL_.jpg"
tt0149774,Badsha,Agradoot,"Kali Bannerjee, Bikash Roy, Asitbaran, Sandhya Rani",1963,Drama," Badsha is a 1963 Indian Bengali film, directed by Agradoot and Produced by Angel Digital Private Limited .The film star Kali Bandyopadhyay, Bikash Roy, Sandhya Rani, Master Shankar, Tarun ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BOWJkYWE4OTQtOTIyYi00MWNlLTk3MmUtNTJlOGM2NTFmZjk4XkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt0057277,Mahanagar,Satyajit Ray,"Anil Chatterjee, Madhabi Mukherjee, Jaya Bachchan, Haren Chatterjee",1963,Drama," Life at home changes when a house-wife from a middle-class, conservative family in Calcutta gets a job as a saleswoman.","https://m.media-amazon.com/images/M/MV5BZjcyMjA5NTMtMDkwNS00ZDhhLTg3MjctYjk0MmY2ZmU2YjcxXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt3867446,Aamar Desh,Tapan Sinha,"Kali Bannerjee, Anil Chatterjee, Biswajeet Chatterjee, Uttam Kumar",1962,Action,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt1943664,Bhagini Nivedita,Bijoy Bose,"Asitbaran, Ajit Banerjee, Sunanda Banerjee, Haradhan Bannerjee",1962,Drama, Based on the life and work of Bhagini(Sister) Nivedita a.k.a. Margaret Elizabeth Noble a Scots-Irish social worker who came to India and became a disciple of Swami Vivekananda.,"https://m.media-amazon.com/images/M/MV5BYjE4YTgzMmYtYjdlYS00MWFmLThlM2UtNTQxZjk0MmU4ZjUzXkEyXkFqcGdeQXVyNzM3NTUwMDk@._V1_UY98_CR2,0,67,98_AL_.jpg"
tt1584007,Agnisikha,Rajen Tarafder,"Chhabi Biswas, Vasant Choudhury, Anup Kumar, Pahadi Sanyal",1962,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt0322493,Hansuli Banker Upakatha,Tapan Sinha,"Kali Bannerjee, Ranjana Bannerjee, Robin Bannerjee, Rasuraj Chakraborthy",1962,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt0237364,Kancher Swarga,Tarun Majumdar,"Dilip Mukherjee, Sachin Mukherjee, Yatrik, Dilip Mukherjee, Pahadi Sanyal, Anil Chatterjee, Manju Dey",1962,Drama," A story about a young man, who had to quit his studies as a doctor due to difficult circumstances, coming back and saving a young lady by performing a very difficult surgery.","https://m.media-amazon.com/images/M/MV5BOWIyMmFlNmMtNTFiMy00NzNjLThlZjEtZTRkMWQ4MTA4MDNjXkEyXkFqcGdeQXVyMjM5NDM1MTE@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt0231191,Atal Jaler Ahwan,Ajoy Kar,"Bhanu Bannerjee, Ranjana Bannerjee, Panchanan Bhattacharya, Chhabi Biswas",1962,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt0149883,Bipasha,Agradoot,"Uttam Kumar, Suchitra Sen, Jiben Bose, Lily Chakravarty",1962,"Drama, Romance", A son's frantic search for his mother. A wife's desperate search to get back her husband. A father's endless repentance for his mis-deeds. A revolt against society's empty rituals & rules. This is all what Bipasha comprises.,"https://m.media-amazon.com/images/M/MV5BMWFlZGQ2MGEtODA0OS00N2NmLWExYjMtOTZmNGFkMDM3MjlmXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR4,0,67,98_AL_.jpg"
tt0056134,Kanchenjungha,Satyajit Ray,"Chhabi Biswas, Karuna Bannerjee, Pahadi Sanyal, Anil Chatterjee",1962,Drama," An upper-class Bengali family is on vacation in Darjeeling, a popular hill station and resort near Kanchenjungha.","https://m.media-amazon.com/images/M/MV5BZGQ2MWU5YjEtMWZjZC00ODk1LTlhYzUtNDY5MGZlMmRiNjM5XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt0055882,Dada Thakur,Sudhir Mukherjee,"Chhabi Biswas, Biswajeet Chatterjee, Sulata Chowdhury, Tarun Kumar",1962,"Biography, Drama"," The film is based closely on the life of the real-life Dada Thakur, and was made in his lifetime. Dada Thakur (Chhabi Biswas) starts his career with a hand-operated press, with his wife as ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BNmU0MThkZmMtNmE0ZC00ZWYyLTk4OGMtNzE3OTVkYzU0N2I2XkEyXkFqcGdeQXVyODI3NzgyOTk@._V1_UX67_CR0,0,67,98_AL_.jpg"
